timestamp,pololu_acc_x,pololu_acc_y,pololu_acc_z,pololu_gyr_x,pololu_gyr_y,pololu_gyr_z,pololu_mag_x,pololu_mag_y,pololu_mag_z,pololu_baro
433452.0938,-9.920474052,-0.196397603,-0.091013521,0.007457078,-0.005326485,-0.008522375,0.5854671,-0.17383343,-0.170415357,98305.44531
433457.5938,-9.853410721,-0.172446668,-0.138915375,0.005326485,-0.005326485,-0.009587673,0.595233023,-0.175298318,-0.172368541,98303.64063
433463.0938,-9.896522522,-0.296991497,-0.00958037,0.004261188,-0.005326485,-0.009587673,0.589373469,-0.175298318,-0.171391949,98304.03125
433468.5938,-9.83425045,-0.273040563,-0.100593887,0.004261188,-0.004261188,-0.01065297,0.591326654,-0.171880245,-0.172856838,98308.375
433474.0938,-9.882152557,-0.244299442,-0.062272407,0.007457078,-0.003195891,-0.008522375,0.59376812,-0.171391949,-0.170903653,98307.71875
433479.5938,-9.930053711,-0.229928896,-0.057482224,0.004261188,-0.004261188,-0.01065297,0.602069139,-0.171880245,-0.169927061,98300.78125
433485.0938,-9.858201027,-0.253879815,-0.143705562,0.003195891,-0.004261188,-0.011718267,0.594744742,-0.173345134,-0.168950468,98302.88281
433490.5938,-9.915683746,-0.335312963,-0.047901854,0.005326485,-0.002130594,-0.01065297,0.588396847,-0.169927061,-0.168950468,98304.51563
433496.0938,-9.906103134,-0.225138709,-0.148495749,0.005326485,-0.002130594,-0.011718267,0.599627674,-0.171880245,-0.171880245,98301.75781
433501.5938,-9.862991333,-0.234719083,-0.124544814,0.003195891,-0.002130594,-0.013848861,0.593279839,-0.171880245,-0.168950468,98302.10156
433507.0938,-9.843831062,-0.191607416,-0.191607416,0.005326485,-0.002130594,-0.013848861,0.59816277,-0.171880245,-0.169438764,98305.59375
433512.5938,-9.867781639,-0.220348522,-0.143705562,0.006391782,-0.001065297,-0.012783564,0.594256401,-0.174810022,-0.169927061,98306.98438
433518.0938,-9.805509567,-0.158076108,-0.229928896,0.004261188,-0.002130594,-0.012783564,0.605975509,-0.175298318,-0.166508988,98301.14844
433523.5938,-9.829460144,-0.177236855,-0.172446668,0.005326485,-0.003195891,-0.011718267,0.584490478,-0.17383343,-0.168462172,98300.82813
433529.0938,-9.848620415,-0.186817229,-0.167656481,0.005326485,-0.004261188,-0.01065297,0.589861751,-0.171880245,-0.167973876,98305.46875
433534.5938,-9.815089226,-0.162866294,-0.162866294,0.005326485,-0.005326485,-0.009587673,0.605975509,-0.176274911,-0.169438764,98303.8125
433540.0938,-9.848620415,-0.201187775,-0.172446668,0.005326485,-0.006391782,-0.008522375,0.587908566,-0.174321726,-0.168950468,98300.53906
433545.5938,-9.819879532,-0.186817229,-0.186817229,0.005326485,-0.008522375,-0.006391782,0.59376812,-0.176763207,-0.166508988,98300.53906
433551.0938,-9.877362251,-0.215558335,-0.114964448,0.006391782,-0.009587673,-0.005326485,0.596209586,-0.176274911,-0.168462172,98302.25
433556.5938,-9.872571945,-0.229928896,-0.119754635,0.005326485,-0.01065297,-0.005326485,0.586443663,-0.176274911,-0.170415357,98301.19531
433562.0938,-9.862991333,-0.225138709,-0.119754635,0.005326485,-0.011718267,-0.003195891,0.591326654,-0.175786614,-0.170903653,98303.85938
433567.5938,-9.872571945,-0.249089628,-0.095803708,0.005326485,-0.013848861,-0.003195891,0.599139392,-0.172856838,-0.172856838,98306.98438
433573.0938,-9.815089226,-0.220348522,-0.110174261,0.005326485,-0.013848861,-0.003195891,0.590350032,-0.175786614,-0.169927061,98304.17188
433578.5938,-9.930053711,-0.287411124,-0.067062594,0.005326485,-0.013848861,-0.002130594,0.596209586,-0.173345134,-0.174321726,98302.80469
433584.0938,-9.872571945,-0.229928896,-0.07664296,0.004261188,-0.012783564,-0.003195891,0.59376812,-0.17383343,-0.17383343,98300.58594
433589.5938,-9.896522522,-0.249089628,-0.071852781,0.005326485,-0.011718267,-0.004261188,0.592791557,-0.171391949,-0.168950468,98301.26563
433595.0938,-9.925263405,-0.258670002,-0.081433147,0.005326485,-0.011718267,-0.005326485,0.586932003,-0.171880245,-0.171880245,98303.125
433600.5938,-9.891732216,-0.186817229,-0.114964448,0.005326485,-0.009587673,-0.006391782,0.594256401,-0.172368541,-0.169438764,98304.10156
433606.0938,-9.901312828,-0.177236855,-0.134125188,0.005326485,-0.007457078,-0.007457078,0.590838373,-0.176274911,-0.170415357,98304
433611.5938,-9.920474052,-0.201187775,-0.129335001,0.004261188,-0.004261188,-0.01065297,0.592791557,-0.175786614,-0.170415357,98302.49219
433617.0938,-9.906103134,-0.153285921,-0.138915375,0.005326485,-0.002130594,-0.011718267,0.582537293,-0.174321726,-0.168950468,98302.82813
433622.5938,-9.882152557,-0.148495749,-0.162866294,0.004261188,-0.001065297,-0.012783564,0.59376812,-0.177251503,-0.169927061,98302.27344
433628.0938,-9.896522522,-0.167656481,-0.148495749,0.005326485,0,-0.014914157,0.596697927,-0.178228095,-0.166508988,98298.58594
433633.5938,-9.867781639,-0.158076108,-0.129335001,0.004261188,0.001065297,-0.014914157,0.598651111,-0.176274911,-0.171880245,98300.80469
433639.0938,-9.88694191,-0.162866294,-0.138915375,0.005326485,0.001065297,-0.014914157,0.602069139,-0.174321726,-0.169438764,98304.92969
433644.5938,-9.882152557,-0.162866294,-0.153285921,0.005326485,0.001065297,-0.014914157,0.606952131,-0.177739799,-0.169438764,98302.07813
433650.0938,-9.848620415,-0.205977961,-0.124544814,0.004261188,0.001065297,-0.014914157,0.598651111,-0.174810022,-0.169927061,98303.05469
433655.5938,-9.843831062,-0.234719083,-0.100593887,0.005326485,0,-0.013848861,0.604998946,-0.174321726,-0.167973876,98302.39063
433661.0938,-9.829460144,-0.215558335,-0.124544814,0.005326485,-0.001065297,-0.012783564,0.599627674,-0.171880245,-0.170903653,98303.19531
433666.5938,-9.824669838,-0.253879815,-0.100593887,0.005326485,-0.003195891,-0.01065297,0.594256401,-0.179204687,-0.171880245,98303.19531
433672.0938,-9.829460144,-0.268250376,-0.091013521,0.004261188,-0.004261188,-0.009587673,0.597674489,-0.176763207,-0.172368541,98307.76563
433677.5938,-9.829460144,-0.258670002,-0.105384074,0.004261188,-0.005326485,-0.008522375,0.590350032,-0.174321726,-0.170903653,98307.54688
433683.0938,-9.853410721,-0.263460189,-0.100593887,0.004261188,-0.006391782,-0.007457078,0.584978819,-0.17383343,-0.16748558,98305.73438
433688.5938,-9.853410721,-0.225138709,-0.134125188,0.004261188,-0.007457078,-0.007457078,0.593279839,-0.171880245,-0.167973876,98302.19531
433694.0938,-9.862991333,-0.263460189,-0.124544814,0.004261188,-0.006391782,-0.007457078,0.595721304,-0.169927061,-0.171391949,98302.58594
433699.5938,-9.882152557,-0.220348522,-0.158076108,0.005326485,-0.006391782,-0.007457078,0.608417034,-0.170903653,-0.170415357,98304.75781
433705.0938,-9.91089344,-0.23950927,-0.138915375,0.005326485,-0.006391782,-0.007457078,0.60255748,-0.172368541,-0.16748558,98305.90625
433710.5938,-9.891732216,-0.225138709,-0.138915375,0.004261188,-0.007457078,-0.008522375,0.594744742,-0.172368541,-0.171880245,98307.00781
433716.0938,-9.896522522,-0.186817229,-0.162866294,0.004261188,-0.006391782,-0.008522375,0.595233023,-0.17383343,-0.170415357,98304.07813
433721.5938,-9.88694191,-0.196397603,-0.167656481,0.004261188,-0.004261188,-0.009587673,0.591814935,-0.172856838,-0.171391949,98303.25
433727.0938,-9.867781639,-0.205977961,-0.114964448,0.004261188,-0.005326485,-0.009587673,0.587908566,-0.172856838,-0.170903653,98307.25
433732.5938,-9.872571945,-0.177236855,-0.143705562,0.004261188,-0.005326485,-0.009587673,0.591326654,-0.172856838,-0.169927061,98308.66406
433738.0938,-9.872571945,-0.196397603,-0.172446668,0.004261188,-0.005326485,-0.008522375,0.586932003,-0.174810022,-0.170903653,98307.59375
433743.5938,-9.843831062,-0.196397603,-0.148495749,0.004261188,-0.007457078,-0.008522375,0.60255748,-0.168462172,-0.170903653,98304.95313
433749.0938,-9.83425045,-0.191607416,-0.134125188,0.005326485,-0.008522375,-0.006391782,0.59376812,-0.171880245,-0.171880245,98305.375
433754.5938,-9.843831062,-0.205977961,-0.110174261,0.004261188,-0.008522375,-0.006391782,0.59816277,-0.17383343,-0.172856838,98310.57031
433760.0938,-9.862991333,-0.215558335,-0.095803708,0.005326485,-0.009587673,-0.007457078,0.606952131,-0.174321726,-0.171880245,98310.03125
433765.5938,-9.848620415,-0.205977961,-0.110174261,0.004261188,-0.01065297,-0.005326485,0.586443663,-0.171391949,-0.166020691,98306.90625
433771.0938,-9.853410721,-0.229928896,-0.07664296,0.005326485,-0.01065297,-0.005326485,0.594256401,-0.172856838,-0.16748558,98307.17969
433776.5938,-9.872571945,-0.229928896,-0.071852781,0.005326485,-0.01065297,-0.004261188,0.593279839,-0.172368541,-0.166508988,98305.49219
433782.0938,-9.867781639,-0.225138709,-0.091013521,0.005326485,-0.011718267,-0.004261188,0.591814935,-0.171880245,-0.168950468,98306.27344
433787.5938,-9.877362251,-0.234719083,-0.081433147,0.004261188,-0.01065297,-0.004261188,0.592791557,-0.174321726,-0.167973876,98306.27344
433793.0938,-9.882152557,-0.220348522,-0.086223334,0.004261188,-0.01065297,-0.005326485,0.604510665,-0.177739799,-0.171391949,98307.10156
433798.5938,-9.91089344,-0.234719083,-0.071852781,0.005326485,-0.008522375,-0.006391782,0.595721304,-0.170903653,-0.166997284,98308.22656
433804.0938,-9.901312828,-0.205977961,-0.119754635,0.005326485,-0.008522375,-0.006391782,0.59816277,-0.172368541,-0.166997284,98310.20313
433809.5938,-9.896522522,-0.191607416,-0.110174261,0.004261188,-0.007457078,-0.008522375,0.589373469,-0.173345134,-0.170903653,98308.17969
433815.0938,-9.930053711,-0.205977961,-0.110174261,0.004261188,-0.004261188,-0.009587673,0.60255748,-0.176274911,-0.169927061,98306.96094
433820.5938,-9.934844017,-0.182027042,-0.138915375,0.005326485,-0.002130594,-0.011718267,0.584490478,-0.172368541,-0.165044099,98306.39844
433826.0938,-9.939634323,-0.186817229,-0.153285921,0.004261188,-0.001065297,-0.014914157,0.592791557,-0.172856838,-0.164555803,98305.92969
433831.5938,-9.882152557,-0.215558335,-0.119754635,0.004261188,0.002130594,-0.017044751,0.591814935,-0.175786614,-0.166997284,98307.22656
433837.0938,-9.901312828,-0.182027042,-0.143705562,0.005326485,0.003195891,-0.015979454,0.59376812,-0.17383343,-0.167973876,98305.71094
433842.5938,-9.867781639,-0.201187775,-0.148495749,0.005326485,0.003195891,-0.015979454,0.596697927,-0.177739799,-0.166508988,98305.10156
433848.0938,-9.848620415,-0.234719083,-0.124544814,0.004261188,0.002130594,-0.017044751,0.593279839,-0.172856838,-0.165532395,98306.54688
433853.5938,-9.843831062,-0.23950927,-0.148495749,0.005326485,0.002130594,-0.015979454,0.587420285,-0.17383343,-0.169927061,98307.39844
433859.0938,-9.839040756,-0.234719083,-0.134125188,0.005326485,0,-0.014914157,0.595721304,-0.173345134,-0.166997284,98307.22656
433864.5938,-9.791138649,-0.225138709,-0.138915375,0.005326485,-0.001065297,-0.012783564,0.594256401,-0.174321726,-0.170415357,98307.90625
433870.0938,-9.786348343,-0.258670002,-0.148495749,0.005326485,-0.004261188,-0.01065297,0.595721304,-0.176274911,-0.165532395,98308.07813
433875.5938,-9.791138649,-0.23950927,-0.124544814,0.005326485,-0.005326485,-0.008522375,0.583025634,-0.174321726,-0.166997284,98306.83594
433881.0938,-9.819879532,-0.225138709,-0.129335001,0.005326485,-0.008522375,-0.006391782,0.590350032,-0.177251503,-0.166020691,98306.54688
433886.5938,-9.853410721,-0.23950927,-0.129335001,0.005326485,-0.01065297,-0.004261188,0.596209586,-0.17383343,-0.166020691,98306.8125
433892.0938,-9.858201027,-0.253879815,-0.129335001,0.005326485,-0.012783564,-0.003195891,0.588396847,-0.175786614,-0.166020691,98310.39844
433897.5938,-9.839040756,-0.225138709,-0.124544814,0.004261188,-0.013848861,-0.002130594,0.592791557,-0.171880245,-0.168950468,98306.29688
433903.0938,-9.882152557,-0.220348522,-0.119754635,0.006391782,-0.014914157,-0.001065297,0.593279839,-0.170415357,-0.169927061,98306.29688
433908.5938,-9.872571945,-0.210768148,-0.114964448,0.005326485,-0.014914157,-0.002130594,0.588396847,-0.175786614,-0.171391949,98304.17188
433914.0938,-9.872571945,-0.196397603,-0.134125188,0.004261188,-0.013848861,-0.001065297,0.590838373,-0.176274911,-0.171391949,98307.64063
433919.5938,-9.88694191,-0.182027042,-0.119754635,0.004261188,-0.013848861,-0.002130594,0.59816277,-0.174810022,-0.17383343,98306.78906
433925.0938,-9.901312828,-0.177236855,-0.134125188,0.005326485,-0.012783564,-0.004261188,0.59376812,-0.173345134,-0.170415357,98306.15625
433930.5938,-9.91089344,-0.167656481,-0.100593887,0.006391782,-0.01065297,-0.005326485,0.588885188,-0.17383343,-0.168462172,98309.28125
433936.0938,-9.915683746,-0.186817229,-0.153285921,0.005326485,-0.006391782,-0.007457078,0.602069139,-0.172368541,-0.172368541,98309.61719
433941.5938,-9.925263405,-0.191607416,-0.134125188,0.005326485,-0.004261188,-0.009587673,0.59816277,-0.175786614,-0.168462172,98304.51563
433947.0938,-9.872571945,-0.177236855,-0.119754635,0.005326485,-0.004261188,-0.011718267,0.595233023,-0.179692984,-0.171880245,98306.17969
433952.5938,-9.882152557,-0.196397603,-0.119754635,0.005326485,-0.003195891,-0.011718267,0.598651111,-0.176274911,-0.173345134,98310.74219
433958.0938,-9.882152557,-0.201187775,-0.124544814,0.005326485,-0.002130594,-0.012783564,0.595233023,-0.179204687,-0.169438764,98307.125
433963.5938,-9.891732216,-0.201187775,-0.105384074,0.005326485,0,-0.011718267,0.599139392,-0.17383343,-0.175786614,98303.5625
433969.0938,-9.867781639,-0.196397603,-0.105384074,0.005326485,-0.001065297,-0.013848861,0.608417034,-0.177251503,-0.172368541,98306.78906
433974.5938,-9.867781639,-0.23950927,-0.105384074,0.004261188,-0.001065297,-0.013848861,0.599627674,-0.176274911,-0.169927061,98307.61719
433980.0938,-9.862991333,-0.210768148,-0.100593887,0.005326485,-0.002130594,-0.012783564,0.600604296,-0.181157872,-0.171391949,98305.32031
433985.5938,-9.853410721,-0.225138709,-0.105384074,0.005326485,-0.002130594,-0.012783564,0.586932003,-0.177739799,-0.169927061,98307.57031
433991.0938,-9.843831062,-0.225138709,-0.095803708,0.004261188,-0.002130594,-0.011718267,0.586932003,-0.174321726,-0.171880245,98311.84375
433996.5938,-9.858201027,-0.244299442,-0.105384074,0.004261188,-0.002130594,-0.012783564,0.594256401,-0.176763207,-0.172856838,98310.25
434002.0938,-9.867781639,-0.201187775,-0.124544814,0.005326485,-0.003195891,-0.01065297,0.596209586,-0.175298318,-0.171880245,98307.54688
434007.5938,-9.867781639,-0.225138709,-0.148495749,0.004261188,-0.003195891,-0.01065297,0.597674489,-0.177251503,-0.168950468,98309.32813
434013.0938,-9.829460144,-0.210768148,-0.134125188,0.004261188,-0.004261188,-0.01065297,0.594256401,-0.175298318,-0.174321726,98310.10938
434018.5938,-9.882152557,-0.23950927,-0.119754635,0.005326485,-0.005326485,-0.009587673,0.590350032,-0.176274911,-0.169927061,98309.69531
434024.0938,-9.853410721,-0.253879815,-0.148495749,0.005326485,-0.004261188,-0.01065297,0.595233023,-0.174810022,-0.169438764,98309.69531
434029.5938,-9.867781639,-0.186817229,-0.167656481,0.005326485,-0.004261188,-0.01065297,0.596697927,-0.174810022,-0.168462172,98308.39844
434035.0938,-9.896522522,-0.177236855,-0.158076108,0.005326485,-0.005326485,-0.009587673,0.591814935,-0.178716391,-0.173345134,98306.78906
434040.5938,-9.877362251,-0.205977961,-0.158076108,0.004261188,-0.005326485,-0.009587673,0.596697927,-0.176763207,-0.171391949,98307.83594
434046.0938,-9.882152557,-0.210768148,-0.177236855,0.006391782,-0.004261188,-0.009587673,0.607928693,-0.178228095,-0.169927061,98307.88281
434051.5938,-9.862991333,-0.196397603,-0.138915375,0.005326485,-0.003195891,-0.009587673,0.606952131,-0.176274911,-0.171880245,98308.98438
434057.0938,-9.858201027,-0.210768148,-0.143705562,0.005326485,-0.004261188,-0.01065297,0.594256401,-0.174810022,-0.170903653,98309.91406
434062.5938,-9.815089226,-0.23950927,-0.119754635,0.005326485,-0.006391782,-0.009587673,0.603534043,-0.175786614,-0.167973876,98306.66406
434068.0938,-9.83425045,-0.244299442,-0.100593887,0.005326485,-0.007457078,-0.007457078,0.590838373,-0.178716391,-0.170903653,98304.44531
434073.5938,-9.824669838,-0.205977961,-0.143705562,0.005326485,-0.008522375,-0.006391782,0.604998946,-0.172856838,-0.171880245,98304.49219
434079.0938,-9.839040756,-0.23950927,-0.110174261,0.005326485,-0.01065297,-0.005326485,0.59816277,-0.175298318,-0.173345134,98306.90625
434084.5938,-9.81029892,-0.229928896,-0.081433147,0.005326485,-0.01065297,-0.004261188,0.594744742,-0.174810022,-0.171391949,98307.125
434090.0938,-9.858201027,-0.215558335,-0.134125188,0.005326485,-0.011718267,-0.003195891,0.606952131,-0.175786614,-0.170415357,98305.6875
434095.5938,-9.872571945,-0.225138709,-0.091013521,0.004261188,-0.011718267,-0.004261188,0.587420285,-0.176763207,-0.169438764,98304.36719
434101.0938,-9.915683746,-0.220348522,-0.119754635,0.004261188,-0.011718267,-0.004261188,0.594744742,-0.175298318,-0.171391949,98303.39063
434106.5938,-9.872571945,-0.196397603,-0.091013521,0.005326485,-0.011718267,-0.004261188,0.59816277,-0.176274911,-0.16748558,98306.64063
434112.0938,-9.862991333,-0.191607416,-0.110174261,0.005326485,-0.01065297,-0.005326485,0.596209586,-0.17383343,-0.169438764,98307.61719
434117.5938,-9.896522522,-0.205977961,-0.110174261,0.005326485,-0.009587673,-0.006391782,0.592791557,-0.171880245,-0.169927061,98307.375
434123.0938,-9.920474052,-0.205977961,-0.143705562,0.005326485,-0.008522375,-0.007457078,0.59376812,-0.175786614,-0.168462172,98311.23438
434128.5938,-9.925263405,-0.201187775,-0.119754635,0.005326485,-0.006391782,-0.008522375,0.60255748,-0.177739799,-0.168462172,98312.84375
434134.0938,-9.896522522,-0.215558335,-0.129335001,0.005326485,-0.004261188,-0.011718267,0.601580858,-0.178228095,-0.166997284,98307.78906
434139.5938,-9.891732216,-0.177236855,-0.134125188,0.005326485,-0.003195891,-0.011718267,0.592791557,-0.175298318,-0.168950468,98306.25
434145.0938,-9.901312828,-0.182027042,-0.114964448,0.004261188,-0.002130594,-0.012783564,0.593279839,-0.175786614,-0.166508988,98306.25
434150.5938,-9.882152557,-0.201187775,-0.129335001,0.005326485,0,-0.014914157,0.588396847,-0.176763207,-0.167973876,98308.91406
434156.0938,-9.877362251,-0.177236855,-0.134125188,0.006391782,0.001065297,-0.014914157,0.590838373,-0.176763207,-0.166997284,98309.83594
434161.5,-9.815089226,-0.205977961,-0.124544814,0.004261188,0,-0.014914157,0.577654362,-0.175786614,-0.166020691,98309.30469
434167,-9.829460144,-0.210768148,-0.134125188,0.005326485,0,-0.013848861,0.589373469,-0.175298318,-0.16748558,98308.32813
434172.5938,-9.862991333,-0.249089628,-0.110174261,0.005326485,-0.001065297,-0.012783564,0.594256401,-0.17383343,-0.166020691,98310.57031
434178.0938,-9.81029892,-0.215558335,-0.124544814,0.005326485,-0.005326485,-0.01065297,0.582049012,-0.178716391,-0.168950468,98308.5
434183.5938,-9.815089226,-0.273040563,-0.095803708,0.005326485,-0.006391782,-0.009587673,0.584002197,-0.178716391,-0.166997284,98307.49219
434189,-9.83425045,-0.225138709,-0.124544814,0.005326485,-0.007457078,-0.008522375,0.592303216,-0.178716391,-0.166508988,98308.5
434194.5938,-9.867781639,-0.244299442,-0.119754635,0.005326485,-0.009587673,-0.007457078,0.600604296,-0.181157872,-0.169927061,98306.25
434200,-9.819879532,-0.244299442,-0.134125188,0.004261188,-0.01065297,-0.006391782,0.579119265,-0.178228095,-0.171391949,98308.44531
434205.5938,-9.829460144,-0.210768148,-0.114964448,0.004261188,-0.01065297,-0.005326485,0.587420285,-0.176274911,-0.170415357,98307.125
434211.0938,-9.877362251,-0.234719083,-0.110174261,0.005326485,-0.011718267,-0.003195891,0.595233023,-0.176274911,-0.170903653,98303.5625
434216.5938,-9.872571945,-0.234719083,-0.110174261,0.005326485,-0.01065297,-0.004261188,0.590838373,-0.177251503,-0.171391949,98305.98438
434222.0938,-9.872571945,-0.196397603,-0.114964448,0.005326485,-0.01065297,-0.005326485,0.593279839,-0.177251503,-0.166997284,98308.07813
434227.5938,-9.867781639,-0.186817229,-0.114964448,0.005326485,-0.01065297,-0.005326485,0.591326654,-0.179692984,-0.166508988,98304.95313
434233.0938,-9.896522522,-0.215558335,-0.148495749,0.004261188,-0.009587673,-0.006391782,0.591814935,-0.179204687,-0.165532395,98302.71094
434238.5938,-9.930053711,-0.182027042,-0.177236855,0.004261188,-0.008522375,-0.007457078,0.594744742,-0.174810022,-0.166508988,98301.90625
434244.0938,-9.906103134,-0.182027042,-0.110174261,0.005326485,-0.006391782,-0.008522375,0.593279839,-0.176274911,-0.167973876,98304.95313
434249.5938,-9.920474052,-0.196397603,-0.134125188,0.005326485,-0.004261188,-0.01065297,0.591326654,-0.175786614,-0.16748558,98309.5
434255.0938,-9.920474052,-0.201187775,-0.148495749,0.005326485,-0.003195891,-0.011718267,0.582049012,-0.173345134,-0.166997284,98308.74219
434260.5938,-9.853410721,-0.210768148,-0.138915375,0.005326485,-0.001065297,-0.012783564,0.589373469,-0.17383343,-0.169438764,98307.46875
434266.0938,-9.862991333,-0.191607416,-0.124544814,0.005326485,-0.001065297,-0.012783564,0.603534043,-0.174810022,-0.166997284,98307.46875
434271.5938,-9.843831062,-0.225138709,-0.124544814,0.005326485,-0.002130594,-0.012783564,0.597674489,-0.171391949,-0.16748558,98308.00781
434277.0938,-9.858201027,-0.201187775,-0.138915375,0.004261188,-0.002130594,-0.012783564,0.594256401,-0.173345134,-0.16748558,98306.07813
434282.5,-9.83425045,-0.196397603,-0.138915375,0.004261188,-0.003195891,-0.011718267,0.591326654,-0.175298318,-0.163579211,98305.78906
434288,-9.848620415,-0.229928896,-0.138915375,0.005326485,-0.005326485,-0.01065297,0.60646385,-0.17383343,-0.168950468,98307.25
434293.5,-9.843831062,-0.215558335,-0.148495749,0.005326485,-0.006391782,-0.009587673,0.595233023,-0.176763207,-0.166508988,98304.36719
434299,-9.829460144,-0.23950927,-0.110174261,0.004261188,-0.007457078,-0.008522375,0.586932003,-0.172368541,-0.168462172,98306.57031
434304.5,-9.815089226,-0.234719083,-0.086223334,0.004261188,-0.007457078,-0.008522375,0.5854671,-0.171880245,-0.16748558,98309.22656
434310,-9.843831062,-0.23950927,-0.124544814,0.005326485,-0.007457078,-0.006391782,0.597186208,-0.174810022,-0.169927061,98308.52344
434315.5,-9.862991333,-0.215558335,-0.081433147,0.005326485,-0.008522375,-0.005326485,0.603045762,-0.172368541,-0.172368541,98308.59375
434321.0938,-9.862991333,-0.225138709,-0.081433147,0.005326485,-0.009587673,-0.005326485,0.597674489,-0.177251503,-0.168462172,98308.61719
434326.5938,-9.901312828,-0.201187775,-0.148495749,0.005326485,-0.01065297,-0.005326485,0.588396847,-0.175786614,-0.171880245,98307.15625
434332.0938,-9.91089344,-0.210768148,-0.114964448,0.004261188,-0.009587673,-0.005326485,0.589373469,-0.178716391,-0.17383343,98305.71094
434337.5938,-9.901312828,-0.210768148,-0.143705562,0.004261188,-0.008522375,-0.007457078,0.597674489,-0.175298318,-0.170415357,98303.58594
434343,-9.88694191,-0.191607416,-0.138915375,0.004261188,-0.007457078,-0.007457078,0.587420285,-0.176274911,-0.168462172,98303.21875
434348.5,-9.896522522,-0.182027042,-0.134125188,0.005326485,-0.005326485,-0.007457078,0.599139392,-0.178716391,-0.167973876,98304.8125
434354,-9.901312828,-0.210768148,-0.148495749,0.005326485,-0.004261188,-0.009587673,0.60255748,-0.179692984,-0.172368541,98305.92969
434359.5,-9.872571945,-0.210768148,-0.138915375,0.006391782,-0.003195891,-0.01065297,0.595233023,-0.179204687,-0.16748558,98306.49219
434365,-9.88694191,-0.210768148,-0.134125188,0.005326485,-0.002130594,-0.011718267,0.600604296,-0.177739799,-0.171391949,98306.22656
434370.5,-9.853410721,-0.220348522,-0.138915375,0.005326485,-0.002130594,-0.012783564,0.599139392,-0.181157872,-0.166997284,98307.29688
434376,-9.848620415,-0.201187775,-0.153285921,0.004261188,-0.002130594,-0.012783564,0.590838373,-0.18018128,-0.168462172,98305.44531
434381.5,-9.829460144,-0.234719083,-0.138915375,0.004261188,-0.003195891,-0.011718267,0.602069139,-0.179692984,-0.167973876,98308.03125
434387,-9.819879532,-0.244299442,-0.124544814,0.004261188,-0.004261188,-0.01065297,0.591326654,-0.177739799,-0.16748558,98308.03125
434392.5,-9.83425045,-0.229928896,-0.129335001,0.004261188,-0.005326485,-0.009587673,0.601092577,-0.177251503,-0.16748558,98305.64063
434398,-9.843831062,-0.258670002,-0.086223334,0.004261188,-0.006391782,-0.008522375,0.598651111,-0.177739799,-0.166508988,98302.6875
434403.5,-9.862991333,-0.225138709,-0.114964448,0.004261188,-0.007457078,-0.007457078,0.603045762,-0.176274911,-0.166020691,98305.85938
434409,-9.848620415,-0.258670002,-0.095803708,0.005326485,-0.008522375,-0.006391782,0.606952131,-0.173345134,-0.166997284,98303.32031
434414.5,-9.862991333,-0.244299442,-0.110174261,0.005326485,-0.009587673,-0.005326485,0.599139392,-0.174321726,-0.165532395,98303.5625
434420,-9.877362251,-0.201187775,-0.114964448,0.005326485,-0.01065297,-0.004261188,0.600115955,-0.178716391,-0.169438764,98307.46875
434425.5,-9.88694191,-0.186817229,-0.138915375,0.005326485,-0.011718267,-0.005326485,0.60646385,-0.178716391,-0.165532395,98306.8125
434431,-9.88694191,-0.186817229,-0.114964448,0.004261188,-0.009587673,-0.005326485,0.604510665,-0.176274911,-0.168462172,98307.42188
434436.5,-9.872571945,-0.186817229,-0.124544814,0.004261188,-0.008522375,-0.006391782,0.599627674,-0.173345134,-0.16748558,98305.78906
434442,-9.896522522,-0.196397603,-0.119754635,0.005326485,-0.007457078,-0.006391782,0.593279839,-0.176763207,-0.169438764,98303.17188
434447.5,-9.920474052,-0.205977961,-0.114964448,0.004261188,-0.007457078,-0.007457078,0.592303216,-0.177739799,-0.164067507,98305.375
434453,-9.91089344,-0.220348522,-0.138915375,0.004261188,-0.006391782,-0.008522375,0.602069139,-0.177739799,-0.166020691,98304.46875
434458.5,-9.906103134,-0.220348522,-0.119754635,0.005326485,-0.005326485,-0.01065297,0.592303216,-0.179204687,-0.166020691,98303.32031
434464,-9.882152557,-0.201187775,-0.124544814,0.005326485,-0.003195891,-0.009587673,0.590350032,-0.178716391,-0.169438764,98303.75781
434469.5,-9.872571945,-0.210768148,-0.105384074,0.005326485,-0.002130594,-0.011718267,0.595233023,-0.176274911,-0.169438764,98304
434475,-9.862991333,-0.210768148,-0.091013521,0.004261188,-0.002130594,-0.012783564,0.604510665,-0.172856838,-0.166997284,98305.66406
434480.5,-9.853410721,-0.196397603,-0.086223334,0.004261188,-0.002130594,-0.011718267,0.59816277,-0.171880245,-0.164555803,98306.15625
434486,-9.862991333,-0.210768148,-0.114964448,0.004261188,-0.003195891,-0.011718267,0.592791557,-0.175298318,-0.166020691,98305.10156
434491.5,-9.853410721,-0.258670002,-0.091013521,0.005326485,-0.003195891,-0.01065297,0.595233023,-0.178716391,-0.165532395,98304.25
434497,-9.819879532,-0.225138709,-0.124544814,0.004261188,-0.004261188,-0.01065297,0.589861751,-0.172856838,-0.164067507,98304.73438
434502.5,-9.848620415,-0.23950927,-0.105384074,0.005326485,-0.005326485,-0.008522375,0.595721304,-0.175786614,-0.162114322,98304.25
